Timestamp,Open,High,Low,Close
2018-02-13,,,,1325
2018-02-14,,,,1336
2018-02-15,,,,1353
2018-02-16,,,,1352
2018-02-19,,,,1347
2018-02-20,,,,1340
2018-02-21,,,,1331
2018-02-22,,,,1328
2018-02-23,,,,1328
2018-02-26,,,,1334
2018-02-27,,,,1326
2018-02-28,,,,1318
2018-03-01,,,,1308
2018-03-02,,,,1322
2018-03-05,,,,1320
2018-03-06,,,,1331
2018-03-07,,,,1329
2018-03-08,,,,1321
2018-03-09,,,,1321
2018-03-12,,,,1319
2018-03-13,,,,1323
2018-03-14,,,,1324
2018-03-15,,,,1319
2018-03-16,,,,1310
2018-03-19,,,,1312
2018-03-20,,,,1311
2018-03-21,,,,1321
2018-03-22,,,,1329
2018-03-23,,,,1347
2018-03-26,,,,1352
2018-03-27,,,,1342
2018-03-28,,,,1333
2018-03-29,,,,1324
2018-03-30,,,,1324
2018-04-02,,,,1324
2018-04-03,,,,1334
2018-04-04,,,,1337
2018-04-05,,,,1328
2018-04-06,,,,1331
2018-04-09,,,,1332
2018-04-10,,,,1339
2018-04-11,,,,1351
2018-04-12,,,,1341
2018-04-13,,,,1344
2018-04-16,,,,1349
2018-04-17,,,,1342
2018-04-18,,,,1352
2018-04-19,,,,1349
2018-04-20,,,,1337
2018-04-23,,,,1324
2018-04-24,,,,1329
2018-04-25,,,,1322
2018-04-26,,,,1321
2018-04-27,,,,1322
2018-04-30,,,,1313
2018-05-01,,,,1307
2018-05-02,,,,1304
2018-05-03,,,,1315
2018-05-04,,,,1309
2018-05-07,,,,1309
2018-05-08,,,,1307
2018-05-09,,,,1314
2018-05-10,,,,1319
2018-05-11,,,,1324
2018-05-14,,,,1320
2018-05-15,,,,1295
2018-05-16,,,,1291
2018-05-17,,,,1290
2018-05-18,,,,1288
2018-05-21,,,,1288
2018-05-22,,,,1293
2018-05-23,,,,1289
2018-05-24,,,,1305
2018-05-25,,,,1304
2018-05-28,,,,1304
2018-05-29,,,,1296
2018-05-30,,,,1301
2018-05-31,,,,1305
2018-06-01,,,,1295
2018-06-04,,,,1296
2018-06-05,,,,1292
2018-06-06,,,,1300
2018-06-07,,,,1297
2018-06-08,,,,1298
2018-06-11,,,,1300
2018-06-12,,,,1299
2018-06-13,,,,1296
2018-06-14,,,,1303
2018-06-15,,,,1285
2018-06-18,,,,1282
2018-06-19,,,,1276
2018-06-20,,,,1274
2018-06-21,,,,1266
2018-06-22,,,,1269
2018-06-25,,,,1269
2018-06-26,,,,1260
2018-06-27,,,,1255
2018-06-28,,,,1252
2018-06-29,,,,1251
2018-07-02,,,,1248
2018-07-03,,,,1252
2018-07-04,,,,1256
2018-07-05,,,,1256
2018-07-06,,,,1255
2018-07-09,,,,1262
2018-07-10,,,,1254
2018-07-11,,,,1251
2018-07-12,,,,1246
2018-07-13,,,,1242
2018-07-16,,,,1241
2018-07-17,,,,1233
2018-07-18,,,,1225
2018-07-19,,,,1218
2018-07-20,,,,1229
2018-07-23,,,,1225
2018-07-24,,,,1228
2018-07-25,,,,1232
2018-07-26,,,,1228
2018-07-27,,,,1224
2018-07-30,,,,1224
2018-07-31,,,,1221
2018-08-01,,,,1219
2018-08-02,,,,1216
2018-08-03,,,,1216
2018-08-06,,,,1210
2018-08-07,,,,1212
2018-08-08,,,,1210
2018-08-09,,,,1214
2018-08-10,,,,1214
2018-08-13,,,,1200
2018-08-14,,,,1197
2018-08-15,,,,1182
2018-08-16,,,,1180
2018-08-17,,,,1178
2018-08-20,,,,1184
2018-08-21,,,,1191
2018-08-22,,,,1197
2018-08-23,,,,1192
2018-08-24,,,,1198
2018-08-27,,,,1198
2018-08-28,,,,1212
2018-08-29,,,,1204
2018-08-30,,,,1197
2018-08-31,,,,1203
2018-09-03,,,,1200
2018-09-04,,,,1191
2018-09-05,,,,1197
2018-09-06,,,,1205
2018-09-07,,,,1199
2018-09-10,,,,1197
2018-09-11,,,,1190
2018-09-12,,,,1196
2018-09-13,,,,1210
2018-09-14,,,,1202
2018-09-17,,,,1202
2018-09-18,,,,1200
2018-09-19,,,,1203
2018-09-20,,,,1208
2018-09-21,,,,1199
2018-09-24,,,,1203
2018-09-25,,,,1202
2018-09-26,,,,1194
2018-09-27,,,,1185
2018-09-28,,,,1187
2018-10-01,,,,1189
2018-10-02,,,,1205
2018-10-03,,,,1201
2018-10-04,,,,1204
2018-10-05,,,,1204
2018-10-08,,,,1187
2018-10-09,,,,1186
2018-10-10,,,,1189
2018-10-11,,,,1206
2018-10-12,,,,1220
2018-10-15,,,,1230
2018-10-16,,,,1231
2018-10-17,,,,1229
2018-10-18,,,,1223
2018-10-19,,,,1228
2018-10-22,,,,1222
2018-10-23,,,,1236
2018-10-24,,,,1231
2018-10-25,,,,1231
2018-10-26,,,,1234
2018-10-29,,,,1231
2018-10-30,,,,1225
2018-10-31,,,,1215
2018-11-01,,,,1231
2018-11-02,,,,1232
2018-11-05,,,,1232
2018-11-06,,,,1232
2018-11-07,,,,1230
2018-11-08,,,,1224
2018-11-09,,,,1211
2018-11-12,,,,1206
2018-11-13,,,,1202
2018-11-14,,,,1203
2018-11-15,,,,1212
2018-11-16,,,,1222
2018-11-19,,,,1222
2018-11-20,,,,1223
2018-11-21,,,,1226
2018-11-22,,,,1227
2018-11-23,,,,1224
2018-11-26,,,,1223
2018-11-27,,,,1221
2018-11-28,,,,1213
2018-11-29,,,,1226
2018-11-30,,,,1218
2018-12-03,,,,1230
2018-12-04,,,,1240
2018-12-05,,,,1236
2018-12-06,,,,1243
2018-12-07,,,,1243
2018-12-10,,,,1245
2018-12-11,,,,1245
2018-12-12,,,,1246
2018-12-13,,,,1243
2018-12-14,,,,1235
2018-12-17,,,,1242
2018-12-18,,,,1246
2018-12-19,,,,1255
2018-12-20,,,,1260
2018-12-21,,,,1258
2018-12-24,,,,1258
2018-12-25,,,,1258
2018-12-26,,,,1258
2018-12-27,,,,1268
2018-12-28,,,,1279
2018-12-31,,,,1279
2019-01-01,,,,1279
2019-01-02,,,,1283
2019-01-03,,,,1291
2019-01-04,,,,1280
2019-01-07,,,,1292
2019-01-08,,,,1287
2019-01-09,,,,1289
2019-01-10,,,,1292
2019-01-11,,,,1289
2019-01-14,,,,1293
2019-01-15,,,,1294
2019-01-16,,,,1292
2019-01-17,,,,1291
2019-01-18,,,,1284
2019-01-21,,,,1280
2019-01-22,,,,1282
2019-01-23,,,,1280
2019-01-24,,,,1284
2019-01-25,,,,1294
2019-01-28,,,,1302
2019-01-29,,,,1308
2019-01-30,,,,1311
2019-01-31,,,,1323
2019-02-01,,,,1319
2019-02-04,,,,1312
2019-02-05,,,,1314
2019-02-06,,,,1312
2019-02-07,,,,1310
2019-02-08,,,,1315
2019-02-11,,,,1306
2019-02-12,,,,1310
2019-02-13,,,,1313
2019-02-14,,,,1312
2019-02-15,,,,1317
2019-02-18,,,,1326
2019-02-19,,,,1334
2019-02-20,,,,1344
2019-02-21,,,,1331
2019-02-22,,,,1329
2019-02-25,,,,1331
2019-02-26,,,,1325
2019-02-27,,,,1323
2019-02-28,,,,1319
2019-03-01,,,,1312
2019-03-04,,,,1285
2019-03-05,,,,1284
2019-03-06,,,,1286
2019-03-07,,,,1285
2019-03-08,,,,1297
2019-03-11,,,,1293
2019-03-12,,,,1297
2019-03-13,,,,1307
2019-03-14,,,,1296
2019-03-15,,,,1304
2019-03-18,,,,1306
2019-03-19,,,,1308
2019-03-20,,,,1304
2019-03-21,,,,1310
2019-03-22,,,,1311
2019-03-25,,,,1320
2019-03-26,,,,1316
2019-03-27,,,,1310
2019-03-28,,,,1295
2019-03-29,,,,1295
2019-04-01,,,,1294
2019-04-02,,,,1290
2019-04-03,,,,1291
2019-04-04,,,,1283
2019-04-05,,,,1289
2019-04-08,,,,1300
2019-04-09,,,,1303
2019-04-10,,,,1306
2019-04-11,,,,1299
2019-04-12,,,,1294
2019-04-15,,,,1286
2019-04-16,,,,1276
2019-04-17,,,,1276
2019-04-18,,,,1276
2019-04-19,,,,1276
2019-04-22,,,,1276
2019-04-23,,,,1270
2019-04-24,,,,1272
2019-04-25,,,,1281
2019-04-26,,,,1284
2019-04-29,,,,1280
2019-04-30,,,,1282
2019-05-01,,,,1284
2019-05-02,,,,1271
2019-05-03,,,,1279
2019-05-06,,,,1279
2019-05-07,,,,1281
2019-05-08,,,,1285
2019-05-09,,,,1286
2019-05-10,,,,1287
2019-05-13,,,,1296
2019-05-14,,,,1298
2019-05-15,,,,1299
2019-05-16,,,,1292
2019-05-17,,,,1281
2019-05-20,,,,1277
2019-05-21,,,,1271
2019-05-22,,,,1274
2019-05-23,,,,1284
2019-05-24,,,,1283
2019-05-27,,,,1283
2019-05-28,,,,1278
2019-05-29,,,,1282
2019-05-30,,,,1281
2019-05-31,,,,1296
2019-06-03,,,,1317
2019-06-04,,,,1324
2019-06-05,,,,1335
2019-06-06,,,,1336
2019-06-07,,,,1341
2019-06-10,,,,1329
2019-06-11,,,,1324
2019-06-12,,,,1332
2019-06-13,,,,1336
2019-06-14,,,,1351
2019-06-17,,,,1341
2019-06-18,,,,1341
2019-06-19,,,,1344
2019-06-20,,,,1380
2019-06-21,,,,1397
2019-06-24,,,,1406
2019-06-25,,,,1431
2019-06-26,,,,1404
2019-06-27,,,,1403
2019-06-28,,,,1409
2019-07-01,,,,1390
2019-07-02,,,,1391
2019-07-03,,,,1414
2019-07-04,,,,1415
2019-07-05,,,,1389
2019-07-08,,,,1400
2019-07-09,,,,1392
2019-07-10,,,,1408
2019-07-11,,,,1414
2019-07-12,,,,1408
2019-07-15,,,,1412
2019-07-16,,,,1410
2019-07-17,,,,1410
2019-07-18,,,,1418
2019-07-19,,,,1440
2019-07-22,,,,1428
2019-07-23,,,,1426
2019-07-24,,,,1427
2019-07-25,,,,1416
2019-07-26,,,,1420
2019-07-29,,,,1419
2019-07-30,,,,1426
2019-07-31,,,,1428
2019-08-01,,,,1407
2019-08-02,,,,1442
2019-08-05,,,,1465
2019-08-06,,,,1465
2019-08-07,,,,1506
2019-08-08,,,,1496
2019-08-09,,,,1498
2019-08-12,,,,1505
2019-08-13,,,,1498
2019-08-14,,,,1513
2019-08-15,,,,1516
2019-08-16,,,,1515
2019-08-19,,,,1497
2019-08-20,,,,1505
2019-08-21,,,,1503
2019-08-22,,,,1502
2019-08-23,,,,1504
2019-08-26,,,,1504
2019-08-27,,,,1533
2019-08-28,,,,1537
2019-08-29,,,,1540
2019-08-30,,,,1528
2019-09-02,,,,1526
2019-09-03,,,,1538
2019-09-04,,,,1546
2019-09-05,,,,1529
2019-09-06,,,,1524
2019-09-09,,,,1509
2019-09-10,,,,1498
2019-09-11,,,,1491
2019-09-12,,,,1515
2019-09-13,,,,1503
2019-09-16,,,,1497
2019-09-17,,,,1502
2019-09-18,,,,1504
2019-09-19,,,,1501
2019-09-20,,,,1502
2019-09-23,,,,1522
2019-09-24,,,,1521
2019-09-25,,,,1529
2019-09-26,,,,1506
2019-09-27,,,,1490
2019-09-30,,,,1485
2019-10-01,,,,1474
2019-10-02,,,,1493
2019-10-03,,,,1517
2019-10-04,,,,1499
2019-10-07,,,,1501
2019-10-08,,,,1506
2019-10-09,,,,1507
2019-10-10,,,,1495
2019-10-11,,,,1479
2019-10-14,,,,1491
2019-10-15,,,,1488
2019-10-16,,,,1485
2019-10-17,,,,1493
2019-10-18,,,,1490
2019-10-21,,,,1492
2019-10-22,,,,1485
2019-10-23,,,,1495
2019-10-24,,,,1497
2019-10-25,,,,1514
2019-10-28,,,,1492
2019-10-29,,,,1487
2019-10-30,,,,1492
2019-10-31,,,,1511
2019-11-01,,,,1509
2019-11-04,,,,1510
2019-11-05,,,,1489
2019-11-06,,,,1486
2019-11-07,,,,1484
2019-11-08,,,,1464
2019-11-11,,,,1459
2019-11-12,,,,1452
2019-11-13,,,,1463
2019-11-14,,,,1467
2019-11-15,,,,1467
2019-11-18,,,,1468
2019-11-19,,,,1469
2019-11-20,,,,1472
2019-11-21,,,,1467
2019-11-22,,,,1465
2019-11-25,,,,1458
2019-11-26,,,,1455
2019-11-27,,,,1454
2019-11-28,,,,1455
2019-11-29,,,,1460
2019-12-02,,,,1461
2019-12-03,,,,1477
2019-12-04,,,,1475
2019-12-05,,,,1476
2019-12-06,,,,1460
2019-12-09,,,,1462
2019-12-10,,,,1465
2019-12-11,,,,1467
2019-12-12,,,,1468
2019-12-13,,,,1467
2019-12-16,,,,1478
2019-12-17,,,,1476
2019-12-18,,,,1474
2019-12-19,,,,1477
2019-12-20,,,,1479
2019-12-23,,,,1482
2019-12-24,,,,1482
2019-12-25,,,,1482
2019-12-26,,,,1482
2019-12-27,,,,1512
2019-12-30,,,,1515
2019-12-31,,,,1515
2020-01-01,,,,1515
2020-01-02,,,,1527
2020-01-03,,,,1549
2020-01-06,,,,1573
2020-01-07,,,,1568
2020-01-08,,,,1572
2020-01-09,,,,1551
2020-01-10,,,,1554
2020-01-13,,,,1550
2020-01-14,,,,1545
2020-01-15,,,,1549
2020-01-16,,,,1555
2020-01-17,,,,1558
2020-01-20,,,,1560
2020-01-21,,,,1551
2020-01-22,,,,1557
2020-01-23,,,,1563
2020-01-24,,,,1564
2020-01-27,,,,1580
2020-01-28,,,,1574
2020-01-29,,,,1574
2020-01-30,,,,1578
2020-01-31,,,,1584
2020-02-03,,,,1575
2020-02-04,,,,1558
2020-02-05,,,,1553
2020-02-06,,,,1563
2020-02-07,,,,1573
2020-02-10,,,,1573
2020-02-11,,,,1571
2020-02-12,,,,1564
2020-02-13,,,,1575
2020-02-14,,,,1581
2020-02-17,,,,1581
2020-02-18,,,,1590
2020-02-19,,,,1604
2020-02-20,,,,1619
2020-02-21,,,,1643
2020-02-24,,,,1672
2020-02-25,,,,1650
2020-02-26,,,,1635
2020-02-27,,,,1652
2020-02-28,,,,1610
2020-03-02,,,,1600
2020-03-03,,,,1616
2020-03-04,,,,1642
2020-03-05,,,,1660
2020-03-06,,,,1684
2020-03-09,,,,1673
2020-03-10,,,,1656
2020-03-11,,,,1654
2020-03-12,,,,1571
2020-03-13,,,,1563
2020-03-16,,,,1488
2020-03-17,,,,1536
2020-03-18,,,,1498
2020-03-19,,,,1474
2020-03-20,,,,1494
2020-03-23,,,,1525
2020-03-24,,,,1606
2020-03-25,,,,1606
2020-03-26,,,,1635
2020-03-27,,,,1617
2020-03-30,,,,1618
2020-03-31,,,,1609
2020-04-01,,,,1577
2020-04-02,,,,1617
2020-04-03,,,,1613
2020-04-06,,,,1648
2020-04-07,,,,1649
2020-04-08,,,,1648
2020-04-09,,,,1681
2020-04-10,,,,1681
2020-04-13,,,,1681
2020-04-14,,,,1742
2020-04-15,,,,1719
2020-04-16,,,,1730
2020-04-17,,,,1693
2020-04-20,,,,1686
2020-04-21,,,,1682
2020-04-22,,,,1711
2020-04-23,,,,1736
2020-04-24,,,,1716
2020-04-27,,,,1715
2020-04-28,,,,1692
2020-04-29,,,,1703
2020-04-30,,,,1703
2020-05-01,,,,1686
2020-05-04,,,,1709
2020-05-05,,,,1700
2020-05-06,,,,1692
2020-05-07,,,,1704
2020-05-08,,,,1704
2020-05-11,,,,1703
2020-05-12,,,,1702
2020-05-13,,,,1708
2020-05-14,,,,1732
2020-05-15,,,,1735
2020-05-18,,,,1735
2020-05-19,,,,1738
2020-05-20,,,,1748
2020-05-21,,,,1725
2020-05-22,,,,1734
2020-05-25,,,,1734
2020-05-26,,,,1720
2020-05-27,,,,1695
2020-05-28,,,,1717
2020-05-29,,,,1729
2020-06-01,,,,1731
2020-06-02,,,,1742
2020-06-03,,,,1705
2020-06-04,,,,1700
2020-06-05,,,,1684
2020-06-08,,,,1690
2020-06-09,,,,1714
2020-06-10,,,,1722
2020-06-11,,,,1738
2020-06-12,,,,1734
2020-06-15,,,,1711
2020-06-16,,,,1720
2020-06-17,,,,1724
2020-06-18,,,,1720
2020-06-19,,,,1735
2020-06-22,,,,1762
2020-06-23,,,,1769
2020-06-24,,,,1766
2020-06-25,,,,1757
2020-06-26,,,,1748
2020-06-29,,,,1772
2020-06-30,,,,1768
2020-07-01,,,,1771
2020-07-02,,,,1778
2020-07-03,,,,1773
2020-07-06,,,,1788
2020-07-07,,,,1790
2020-07-08,,,,1811
2020-07-09,,,,1812
2020-07-10,,,,1803
2020-07-13,,,,1808
2020-07-14,,,,1802
2020-07-15,,,,1805
2020-07-16,,,,1808
2020-07-17,,,,1807
2020-07-20,,,,1816
2020-07-21,,,,1843
2020-07-22,,,,1852
2020-07-23,,,,1878
2020-07-24,,,,1902
2020-07-27,,,,1937
2020-07-28,,,,1941
2020-07-29,,,,1951
2020-07-30,,,,1958
2020-07-31,,,,1965
2020-08-03,,,,1959
2020-08-04,,,,1978
2020-08-05,,,,2048
2020-08-06,,,,2067
2020-08-07,,,,2031
2020-08-10,,,,2045
2020-08-11,,,,1940
2020-08-12,,,,1932
2020-08-13,,,,1944
2020-08-14,,,,1945
2020-08-17,,,,1973
2020-08-18,,,,2009
2020-08-19,,,,1981
2020-08-20,,,,1927
2020-08-21,,,,1924
2020-08-24,,,,1944
2020-08-25,,,,1911
2020-08-26,,,,1933
2020-08-27,,,,1924
2020-08-28,,,,1957
2020-08-31,,,,1957
2020-09-01,,,,1972
2020-09-02,,,,1947
2020-09-03,,,,1941
2020-09-04,,,,1926
2020-09-07,,,,1929
2020-09-08,,,,1911
2020-09-09,,,,1947
2020-09-10,,,,1966
2020-09-11,,,,1947
2020-09-14,,,,1959
2020-09-15,,,,1949
2020-09-16,,,,1962
2020-09-17,,,,1936
2020-09-18,,,,1951
2020-09-21,,,,1909
2020-09-22,,,,1906
2020-09-23,,,,1873
2020-09-24,,,,1862
2020-09-25,,,,1860
2020-09-28,,,,1864
2020-09-29,,,,1884
2020-09-30,,,,1887
2020-10-01,,,,1902
2020-10-02,,,,1903
2020-10-05,,,,1910
2020-10-06,,,,1913
2020-10-07,,,,1885
2020-10-08,,,,1888
2020-10-09,,,,1923
2020-10-12,,,,1926
2020-10-13,,,,1891
2020-10-14,,,,1910
2020-10-15,,,,1892
2020-10-16,,,,1905
2020-10-19,,,,1906
2020-10-20,,,,1898
2020-10-21,,,,1924
2020-10-22,,,,1901
2020-10-23,,,,1904
2020-10-26,,,,1899
2020-10-27,,,,1906
2020-10-28,,,,1870
2020-10-29,,,,1870
2020-10-30,,,,1882
2020-11-02,,,,1890
2020-11-03,,,,1908
2020-11-04,,,,1900
2020-11-05,,,,1939
2020-11-06,,,,1941
2020-11-09,,,,1867
2020-11-10,,,,1879
2020-11-11,,,,1861
2020-11-12,,,,1875
2020-11-13,,,,1891
2020-11-16,,,,1886
2020-11-17,,,,1889
2020-11-18,,,,1876
2020-11-19,,,,1857
2020-11-20,,,,1876
2020-11-23,,,,1840
2020-11-24,,,,1800
2020-11-25,,,,1810
2020-11-26,,,,1807
2020-11-27,,,,1779
2020-11-30,,,,1763
2020-12-01,,,,1811
2020-12-02,,,,1823
2020-12-03,,,,1832
2020-12-04,,,,1843
2020-12-07,,,,1860
2020-12-08,,,,1868
2020-12-09,,,,1842
2020-12-10,,,,1844
2020-12-11,,,,1842
2020-12-14,,,,1831
2020-12-15,,,,1851
2020-12-16,,,,1852
2020-12-17,,,,1891
2020-12-18,,,,1880
2020-12-21,,,,1880
2020-12-22,,,,1877
2020-12-23,,,,1875
2020-12-24,,,,1875
2020-12-25,,,,1875
2020-12-28,,,,1875
2020-12-29,,,,1874
2020-12-30,,,,1888
2020-12-31,,,,1888
2021-01-01,,,,1888
2021-01-04,,,,1943
2021-01-05,,,,1940
2021-01-06,,,,1932
2021-01-07,,,,1920
2021-01-08,,,,1863
2021-01-11,,,,1847
2021-01-12,,,,1841
2021-01-13,,,,1859
2021-01-14,,,,1842
2021-01-15,,,,1839
2021-01-18,,,,1833
2021-01-19,,,,1835
2021-01-20,,,,1857
2021-01-21,,,,1862
2021-01-22,,,,1853
2021-01-25,,,,1857
2021-01-26,,,,1857
2021-01-27,,,,1843
2021-01-28,,,,1854
2021-01-29,,,,1864
2021-02-01,,,,1863
2021-02-02,,,,1833
2021-02-03,,,,1836
2021-02-04,,,,1786
2021-02-05,,,,1803
2021-02-08,,,,1835
2021-02-09,,,,1840
2021-02-10,,,,1843
2021-02-11,,,,1840
2021-02-12,,,,1816
2021-02-15,,,,1817
2021-02-16,,,,1794
2021-02-17,,,,1781
2021-02-18,,,,1773
2021-02-19,,,,1786
2021-02-22,,,,1808
2021-02-23,,,,1800
2021-02-24,,,,1788
2021-02-25,,,,1780
2021-02-26,,,,1743
2021-03-01,,,,1734
2021-03-02,,,,1724
2021-03-03,,,,1711
2021-03-04,,,,1712
2021-03-05,,,,1696
2021-03-08,,,,1687
2021-03-09,,,,1717
2021-03-10,,,,1716
2021-03-11,,,,1724
2021-03-12,,,,1705
2021-03-15,,,,1724
2021-03-16,,,,1735
2021-03-17,,,,1730
2021-03-18,,,,1726
2021-03-19,,,,1735
2021-03-22,,,,1736
2021-03-23,,,,1726
2021-03-24,,,,1731
2021-03-25,,,,1737
2021-03-26,,,,1732
2021-03-29,,,,1706
2021-03-30,,,,1684
2021-03-31,,,,1691
2021-04-01,,,,1726
2021-04-02,,,,1726
2021-04-05,,,,1726
2021-04-06,,,,1745
2021-04-07,,,,1738
2021-04-08,,,,1756
2021-04-09,,,,1741
2021-04-12,,,,1733
2021-04-13,,,,1748
2021-04-14,,,,1736
2021-04-15,,,,1757
2021-04-16,,,,1775
2021-04-19,,,,1775
2021-04-20,,,,1778
2021-04-21,,,,1798
2021-04-22,,,,1788
2021-04-23,,,,1782
2021-04-26,,,,1773
2021-04-27,,,,1784
2021-04-28,,,,1772
2021-04-29,,,,1763
2021-04-30,,,,1768
2021-05-03,,,,1768
2021-05-04,,,,1798
2021-05-05,,,,1782
2021-05-06,,,,1813
2021-05-07,,,,1837
2021-05-10,,,,1841
2021-05-11,,,,1829
2021-05-12,,,,1831
2021-05-13,,,,1822
2021-05-14,,,,1838
2021-05-17,,,,1854
2021-05-18,,,,1867
2021-05-19,,,,1889
2021-05-20,,,,1878
2021-05-21,,,,1876
2021-05-24,,,,1880
2021-05-25,,,,1887
2021-05-26,,,,1900
2021-05-27,,,,1892
2021-05-28,,,,1900
2021-05-31,,,,1900
2021-06-01,,,,1899
2021-06-02,,,,1903
2021-06-03,,,,1867
2021-06-04,,,,1891
2021-06-07,,,,1888
2021-06-08,,,,1893
2021-06-09,,,,1895
2021-06-10,,,,1889
2021-06-11,,,,1881
2021-06-14,,,,1866
2021-06-15,,,,1865
2021-06-16,,,,1861
2021-06-17,,,,1779
2021-06-18,,,,1773
2021-06-21,,,,1775
2021-06-22,,,,1775
2021-06-23,,,,1792
2021-06-24,,,,1785
2021-06-25,,,,1787
2021-06-28,,,,1780
2021-06-29,,,,1756
2021-06-30,,,,1763
2021-07-01,,,,1782
2021-07-02,,,,1786
2021-07-05,,,,1791
2021-07-06,,,,1810
2021-07-07,,,,1805
2021-07-08,,,,1808
2021-07-09,,,,1806
2021-07-12,,,,1792
2021-07-13,,,,1814
2021-07-14,,,,1823
2021-07-15,,,,1824
2021-07-16,,,,1824
2021-07-19,,,,1815
2021-07-20,,,,1823
2021-07-21,,,,1802
2021-07-22,,,,1800
2021-07-23,,,,1800
2021-07-26,,,,1800
2021-07-27,,,,1800
2021-07-28,,,,1797
2021-07-29,,,,1829
2021-07-30,,,,1826
2021-08-02,,,,1812
2021-08-03,,,,1813
2021-08-04,,,,1829
2021-08-05,,,,1801
2021-08-06,,,,1763
2021-08-09,,,,1739
2021-08-10,,,,1723
2021-08-11,,,,1744
2021-08-12,,,,1747
2021-08-13,,,,1774
2021-08-16,,,,1786
2021-08-17,,,,1790
2021-08-18,,,,1784
2021-08-19,,,,1782
2021-08-20,,,,1779
2021-08-23,,,,1802
2021-08-24,,,,1809
2021-08-25,,,,1789
2021-08-26,,,,1787
2021-08-27,,,,1799
2021-08-30,,,,1799
2021-08-31,,,,1815
2021-09-01,,,,1812
2021-09-02,,,,1813
2021-09-03,,,,1824
2021-09-06,,,,1822
2021-09-07,,,,1802
2021-09-08,,,,1786
2021-09-09,,,,1788
2021-09-10,,,,1795
2021-09-13,,,,1794
2021-09-14,,,,1793
2021-09-15,,,,1797
2021-09-16,,,,1748
2021-09-17,,,,1756
2021-09-20,,,,1758
2021-09-21,,,,1775
2021-09-22,,,,1773
2021-09-23,,,,1750
2021-09-24,,,,1747
2021-09-27,,,,1755
2021-09-28,,,,1734
2021-09-29,,,,1737
2021-09-30,,,,1743
2021-10-01,,,,1757
2021-10-04,,,,1755
2021-10-05,,,,1753
2021-10-06,,,,1760
2021-10-07,,,,1762
2021-10-08,,,,1773
2021-10-11,,,,1758
2021-10-12,,,,1768
2021-10-13,,,,1786
2021-10-14,,,,1799
2021-10-15,,,,1773
2021-10-18,,,,1768
2021-10-19,,,,1780
2021-10-20,,,,1778
2021-10-21,,,,1779
2021-10-22,,,,1808
2021-10-25,,,,1805
2021-10-26,,,,1786
2021-10-27,,,,1795
2021-10-28,,,,1804
2021-10-29,,,,1769
2021-11-01,,,,1794
2021-11-02,,,,1791
2021-11-03,,,,1764
2021-11-04,,,,1796
2021-11-05,,,,1802
2021-11-08,,,,1822
2021-11-09,,,,1827
2021-11-10,,,,1859
2021-11-11,,,,1858
2021-11-12,,,,1861
2021-11-15,,,,1860
2021-11-16,,,,1859
2021-11-17,,,,1865
2021-11-18,,,,1860
2021-11-19,,,,1861
2021-11-22,,,,1816
2021-11-23,,,,1789
2021-11-24,,,,1782
2021-11-25,,,,1788
2021-11-26,,,,1801
2021-11-29,,,,1786
2021-11-30,,,,1804
2021-12-01,,,,1789
2021-12-02,,,,1765
2021-12-03,,,,1768
2021-12-06,,,,1779
2021-12-07,,,,1781
2021-12-08,,,,1784
2021-12-09,,,,1776
2021-12-10,,,,1780
2021-12-13,,,,1788
2021-12-14,,,,1777
2021-12-15,,,,1769
2021-12-16,,,,1796
2021-12-17,,,,1808
2021-12-20,,,,1796
2021-12-21,,,,1794
2021-12-22,,,,1793
2021-12-23,,,,1805
2021-12-24,,,,1805
2021-12-27,,,,1805
2021-12-28,,,,1805
2021-12-29,,,,1794
2021-12-30,,,,1806
2021-12-31,,,,1806
2022-01-03,,,,1806
2022-01-04,,,,1811
2022-01-05,,,,1826
2022-01-06,,,,1789
2022-01-07,,,,1793
2022-01-10,,,,1794
2022-01-11,,,,1807
2022-01-12,,,,1821
2022-01-13,,,,1820
2022-01-14,,,,1823
2022-01-17,,,,1818
2022-01-18,,,,1817
2022-01-19,,,,1827
2022-01-20,,,,1845
